num_mes,anio,mes,departamento,salario,cant_salario,cod_dpto
12,2019,Dic,Putumayo,A convenir,31,27
12,2019,Dic,Putumayo,No especifica Salario,0,27
12,2019,Dic,Quindío,Salario Mínimo,387,19
12,2019,Dic,Quindío,Salario Mínimo 0 $1.000.000,61,19
12,2019,Dic,Quindío,$1.000.001 0 $1.500.000,119,19
12,2019,Dic,Quindío,$1.500.001 0 $2.000.000,63,19
12,2019,Dic,Quindío,$2.000.001 0 $3.000.000,24,19
12,2019,Dic,Quindío,$3.000.001 0 $4.000.000,4,19
12,2019,Dic,Quindío,$4.000.001 0 $6.000.000,6,19
12,2019,Dic,Quindío,$6.000.001 0 $8.000.000,0,19
12,2019,Dic,Quindío,$8.000.001 0 $10.000.000,0,19
12,2019,Dic,Quindío,$10.000.0010$12.000.000,0,19
12,2019,Dic,Quindío,$12.000.0010$15.000.000,0,19
12,2019,Dic,Quindío,>$15.000.001,0,19
12,2019,Dic,Quindío,A convenir,87,19
12,2019,Dic,Quindío,No especifica Salario,0,19
12,2019,Dic,Risaralda,Salario Mínimo,1419,20
12,2019,Dic,Risaralda,Salario Mínimo 0 $1.000.000,391,20
12,2019,Dic,Risaralda,$1.000.001 0 $1.500.000,383,20
12,2019,Dic,Risaralda,$1.500.001 0 $2.000.000,192,20
12,2019,Dic,Risaralda,$2.000.001 0 $3.000.000,95,20
12,2019,Dic,Risaralda,$3.000.001 0 $4.000.000,29,20
12,2019,Dic,Risaralda,$4.000.001 0 $6.000.000,15,20
12,2019,Dic,Risaralda,$6.000.001 0 $8.000.000,1,20
12,2019,Dic,Risaralda,$8.000.001 0 $10.000.000,1,20
12,2019,Dic,Risaralda,$10.000.0010$12.000.000,0,20
12,2019,Dic,Risaralda,$12.000.0010$15.000.000,1,20
12,2019,Dic,Risaralda,>$15.000.001,0,20
12,2019,Dic,Risaralda,A convenir,285,20
12,2019,Dic,Risaralda,No especifica Salario,0,20
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",Salario Mínimo,90,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",Salario Mínimo 0 $1.000.000,8,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",$1.000.001 0 $1.500.000,40,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",$1.500.001 0 $2.000.000,8,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",$2.000.001 0 $3.000.000,2,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",$3.000.001 0 $4.000.000,1,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",$4.000.001 0 $6.000.000,0,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",$6.000.001 0 $8.000.000,0,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",$8.000.001 0 $10.000.000,0,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",$10.000.0010$12.000.000,0,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",$12.000.0010$15.000.000,0,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",>$15.000.001,0,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",A convenir,25,28
12,2019,Dic,"Archipiélago de San Andrés, Providencia y Santa Catalina",No especifica Salario,0,28
12,2019,Dic,Santander,Salario Mínimo,1822,21
12,2019,Dic,Santander,Salario Mínimo 0 $1.000.000,511,21
12,2019,Dic,Santander,$1.000.001 0 $1.500.000,1009,21
12,2019,Dic,Santander,$1.500.001 0 $2.000.000,339,21
12,2019,Dic,Santander,$2.000.001 0 $3.000.000,246,21
12,2019,Dic,Santander,$3.000.001 0 $4.000.000,92,21
12,2019,Dic,Santander,$4.000.001 0 $6.000.000,54,21
12,2019,Dic,Santander,$6.000.001 0 $8.000.000,13,21
12,2019,Dic,Santander,$8.000.001 0 $10.000.000,7,21
12,2019,Dic,Santander,$10.000.0010$12.000.000,3,21
12,2019,Dic,Santander,$12.000.0010$15.000.000,1,21
12,2019,Dic,Santander,>$15.000.001,3,21
12,2019,Dic,Santander,A convenir,814,21
12,2019,Dic,Santander,No especifica Salario,0,21
12,2019,Dic,Sucre,Salario Mínimo,120,22
12,2019,Dic,Sucre,Salario Mínimo 0 $1.000.000,16,22
12,2019,Dic,Sucre,$1.000.001 0 $1.500.000,80,22
12,2019,Dic,Sucre,$1.500.001 0 $2.000.000,36,22
12,2019,Dic,Sucre,$2.000.001 0 $3.000.000,26,22
12,2019,Dic,Sucre,$3.000.001 0 $4.000.000,8,22
12,2019,Dic,Sucre,$4.000.001 0 $6.000.000,4,22
12,2019,Dic,Sucre,$6.000.001 0 $8.000.000,0,22
12,2019,Dic,Sucre,$8.000.001 0 $10.000.000,1,22
12,2019,Dic,Sucre,$10.000.0010$12.000.000,0,22
12,2019,Dic,Sucre,$12.000.0010$15.000.000,0,22
12,2019,Dic,Sucre,>$15.000.001,0,22
12,2019,Dic,Sucre,A convenir,27,22
12,2019,Dic,Sucre,No especifica Salario,0,22
12,2019,Dic,Tolima,Salario Mínimo,771,23
12,2019,Dic,Tolima,Salario Mínimo 0 $1.000.000,139,23
12,2019,Dic,Tolima,$1.000.001 0 $1.500.000,234,23
12,2019,Dic,Tolima,$1.500.001 0 $2.000.000,95,23
12,2019,Dic,Tolima,$2.000.001 0 $3.000.000,79,23
12,2019,Dic,Tolima,$3.000.001 0 $4.000.000,22,23
12,2019,Dic,Tolima,$4.000.001 0 $6.000.000,13,23
12,2019,Dic,Tolima,$6.000.001 0 $8.000.000,5,23
12,2019,Dic,Tolima,$8.000.001 0 $10.000.000,2,23
12,2019,Dic,Tolima,$10.000.0010$12.000.000,2,23
12,2019,Dic,Tolima,$12.000.0010$15.000.000,0,23
12,2019,Dic,Tolima,>$15.000.001,0,23
12,2019,Dic,Tolima,A convenir,180,23
12,2019,Dic,Tolima,No especifica Salario,0,23
12,2019,Dic,Valle del Cauca,Salario Mínimo,3627,24
12,2019,Dic,Valle del Cauca,Salario Mínimo 0 $1.000.000,1439,24
12,2019,Dic,Valle del Cauca,$1.000.001 0 $1.500.000,1932,24
12,2019,Dic,Valle del Cauca,$1.500.001 0 $2.000.000,731,24
12,2019,Dic,Valle del Cauca,$2.000.001 0 $3.000.000,540,24
12,2019,Dic,Valle del Cauca,$3.000.001 0 $4.000.000,181,24
12,2019,Dic,Valle del Cauca,$4.000.001 0 $6.000.000,148,24
12,2019,Dic,Valle del Cauca,$6.000.001 0 $8.000.000,9,24
12,2019,Dic,Valle del Cauca,$8.000.001 0 $10.000.000,20,24
12,2019,Dic,Valle del Cauca,$10.000.0010$12.000.000,10,24
12,2019,Dic,Valle del Cauca,$12.000.0010$15.000.000,5,24
12,2019,Dic,Valle del Cauca,>$15.000.001,2,24
12,2019,Dic,Valle del Cauca,A convenir,1216,24
12,2019,Dic,Valle del Cauca,No especifica Salario,0,24
12,2019,Dic,Vaupés,Salario Mínimo,1,32
12,2019,Dic,Vaupés,Salario Mínimo 0 $1.000.000,0,32
12,2019,Dic,Vaupés,$1.000.001 0 $1.500.000,2,32
12,2019,Dic,Vaupés,$1.500.001 0 $2.000.000,0,32
12,2019,Dic,Vaupés,$2.000.001 0 $3.000.000,0,32
12,2019,Dic,Vaupés,$3.000.001 0 $4.000.000,0,32
12,2019,Dic,Vaupés,$4.000.001 0 $6.000.000,2,32
12,2019,Dic,Vaupés,$6.000.001 0 $8.000.000,0,32
12,2019,Dic,Vaupés,$8.000.001 0 $10.000.000,0,32
12,2019,Dic,Vaupés,$10.000.0010$12.000.000,0,32
12,2019,Dic,Vaupés,$12.000.0010$15.000.000,0,32
12,2019,Dic,Vaupés,>$15.000.001,0,32
12,2019,Dic,Vaupés,A convenir,3,32
12,2019,Dic,Vaupés,No especifica Salario,0,32
12,2019,Dic,Vichada,Salario Mínimo,6,33
12,2019,Dic,Vichada,Salario Mínimo 0 $1.000.000,4,33
12,2019,Dic,Vichada,$1.000.001 0 $1.500.000,3,33
12,2019,Dic,Vichada,$1.500.001 0 $2.000.000,1,33
12,2019,Dic,Vichada,$2.000.001 0 $3.000.000,0,33
12,2019,Dic,Vichada,$3.000.001 0 $4.000.000,1,33
12,2019,Dic,Vichada,$4.000.001 0 $6.000.000,2,33
12,2019,Dic,Vichada,$6.000.001 0 $8.000.000,0,33
12,2019,Dic,Vichada,$8.000.001 0 $10.000.000,0,33
12,2019,Dic,Vichada,$10.000.0010$12.000.000,0,33
12,2019,Dic,Vichada,$12.000.0010$15.000.000,0,33
12,2019,Dic,Vichada,>$15.000.001,0,33
12,2019,Dic,Vichada,A convenir,2,33
12,2019,Dic,Vichada,No especifica Salario,0,33
1,2020,Ene,Amazonas,Salario Mínimo,36,29
1,2020,Ene,Amazonas,Salario Mínimo 0 $1.000.000,3,29
1,2020,Ene,Amazonas,$1.000.001 0 $1.500.000,23,29
1,2020,Ene,Amazonas,$1.500.001 0 $2.000.000,12,29
1,2020,Ene,Amazonas,$2.000.001 0 $3.000.000,13,29
1,2020,Ene,Amazonas,$3.000.001 0 $4.000.000,7,29
1,2020,Ene,Amazonas,$4.000.001 0 $6.000.000,4,29
1,2020,Ene,Amazonas,$6.000.001 0 $8.000.000,0,29
1,2020,Ene,Amazonas,$8.000.001 0 $10.000.000,0,29
1,2020,Ene,Amazonas,$10.000.0010$12.000.000,0,29
1,2020,Ene,Amazonas,$12.000.0010$15.000.000,0,29
1,2020,Ene,Amazonas,>$15.000.001,0,29
1,2020,Ene,Amazonas,A convenir,10,29
1,2020,Ene,Amazonas,No especifica Salario,0,29
1,2020,Ene,Antioquia,Salario Mínimo,7746,1
1,2020,Ene,Antioquia,Salario Mínimo 0 $1.000.000,3045,1
1,2020,Ene,Antioquia,$1.000.001 0 $1.500.000,4715,1
1,2020,Ene,Antioquia,$1.500.001 0 $2.000.000,2004,1
1,2020,Ene,Antioquia,$2.000.001 0 $3.000.000,1324,1
1,2020,Ene,Antioquia,$3.000.001 0 $4.000.000,667,1
1,2020,Ene,Antioquia,$4.000.001 0 $6.000.000,513,1
1,2020,Ene,Antioquia,$6.000.001 0 $8.000.000,63,1
1,2020,Ene,Antioquia,$8.000.001 0 $10.000.000,48,1
1,2020,Ene,Antioquia,$10.000.0010$12.000.000,20,1
1,2020,Ene,Antioquia,$12.000.0010$15.000.000,17,1
1,2020,Ene,Antioquia,>$15.000.001,13,1
1,2020,Ene,Antioquia,A convenir,3352,1
1,2020,Ene,Antioquia,No especifica Salario,0,1
1,2020,Ene,Arauca,Salario Mínimo,201,25
1,2020,Ene,Arauca,Salario Mínimo 0 $1.000.000,15,25
1,2020,Ene,Arauca,$1.000.001 0 $1.500.000,80,25
1,2020,Ene,Arauca,$1.500.001 0 $2.000.000,111,25
1,2020,Ene,Arauca,$2.000.001 0 $3.000.000,59,25
1,2020,Ene,Arauca,$3.000.001 0 $4.000.000,35,25
1,2020,Ene,Arauca,$4.000.001 0 $6.000.000,17,25
1,2020,Ene,Arauca,$6.000.001 0 $8.000.000,8,25
1,2020,Ene,Arauca,$8.000.001 0 $10.000.000,1,25
1,2020,Ene,Arauca,$10.000.0010$12.000.000,0,25
1,2020,Ene,Arauca,$12.000.0010$15.000.000,0,25
1,2020,Ene,Arauca,>$15.000.001,0,25
1,2020,Ene,Arauca,A convenir,111,25
1,2020,Ene,Arauca,No especifica Salario,0,25
1,2020,Ene,Atlántico,Salario Mínimo,1290,2
1,2020,Ene,Atlántico,Salario Mínimo 0 $1.000.000,587,2
1,2020,Ene,Atlántico,$1.000.001 0 $1.500.000,768,2
1,2020,Ene,Atlántico,$1.500.001 0 $2.000.000,425,2
1,2020,Ene,Atlántico,$2.000.001 0 $3.000.000,308,2
1,2020,Ene,Atlántico,$3.000.001 0 $4.000.000,156,2
1,2020,Ene,Atlántico,$4.000.001 0 $6.000.000,58,2
1,2020,Ene,Atlántico,$6.000.001 0 $8.000.000,8,2
1,2020,Ene,Atlántico,$8.000.001 0 $10.000.000,3,2
1,2020,Ene,Atlántico,$10.000.0010$12.000.000,2,2
1,2020,Ene,Atlántico,$12.000.0010$15.000.000,2,2
1,2020,Ene,Atlántico,>$15.000.001,2,2
1,2020,Ene,Atlántico,A convenir,691,2
1,2020,Ene,Atlántico,No especifica Salario,0,2
1,2020,Ene,Bogotá D.C.,Salario Mínimo,23412,3
1,2020,Ene,Bogotá D.C.,Salario Mínimo 0 $1.000.000,14494,3
1,2020,Ene,Bogotá D.C.,$1.000.001 0 $1.500.000,17030,3
1,2020,Ene,Bogotá D.C.,$1.500.001 0 $2.000.000,8856,3
1,2020,Ene,Bogotá D.C.,$2.000.001 0 $3.000.000,6129,3
1,2020,Ene,Bogotá D.C.,$3.000.001 0 $4.000.000,3137,3
1,2020,Ene,Bogotá D.C.,$4.000.001 0 $6.000.000,2639,3
1,2020,Ene,Bogotá D.C.,$6.000.001 0 $8.000.000,305,3
1,2020,Ene,Bogotá D.C.,$8.000.001 0 $10.000.000,315,3
1,2020,Ene,Bogotá D.C.,$10.000.0010$12.000.000,62,3
1,2020,Ene,Bogotá D.C.,$12.000.0010$15.000.000,128,3
1,2020,Ene,Bogotá D.C.,>$15.000.001,177,3
1,2020,Ene,Bogotá D.C.,A convenir,8667,3
1,2020,Ene,Bogotá D.C.,No especifica Salario,0,3
1,2020,Ene,Bolívar,Salario Mínimo,641,4
1,2020,Ene,Bolívar,Salario Mínimo 0 $1.000.000,367,4
1,2020,Ene,Bolívar,$1.000.001 0 $1.500.000,442,4
1,2020,Ene,Bolívar,$1.500.001 0 $2.000.000,267,4
1,2020,Ene,Bolívar,$2.000.001 0 $3.000.000,237,4
1,2020,Ene,Bolívar,$3.000.001 0 $4.000.000,92,4
1,2020,Ene,Bolívar,$4.000.001 0 $6.000.000,47,4
1,2020,Ene,Bolívar,$6.000.001 0 $8.000.000,9,4
1,2020,Ene,Bolívar,$8.000.001 0 $10.000.000,4,4
1,2020,Ene,Bolívar,$10.000.0010$12.000.000,1,4
1,2020,Ene,Bolívar,$12.000.0010$15.000.000,2,4
1,2020,Ene,Bolívar,>$15.000.001,1,4
1,2020,Ene,Bolívar,A convenir,298,4
1,2020,Ene,Bolívar,No especifica Salario,0,4
1,2020,Ene,Boyacá,Salario Mínimo,710,5
1,2020,Ene,Boyacá,Salario Mínimo 0 $1.000.000,124,5
1,2020,Ene,Boyacá,$1.000.001 0 $1.500.000,251,5
1,2020,Ene,Boyacá,$1.500.001 0 $2.000.000,182,5
1,2020,Ene,Boyacá,$2.000.001 0 $3.000.000,65,5
1,2020,Ene,Boyacá,$3.000.001 0 $4.000.000,36,5
1,2020,Ene,Boyacá,$4.000.001 0 $6.000.000,19,5
1,2020,Ene,Boyacá,$6.000.001 0 $8.000.000,1,5
1,2020,Ene,Boyacá,$8.000.001 0 $10.000.000,4,5
1,2020,Ene,Boyacá,$10.000.0010$12.000.000,0,5
1,2020,Ene,Boyacá,$12.000.0010$15.000.000,1,5
1,2020,Ene,Boyacá,>$15.000.001,1,5
1,2020,Ene,Boyacá,A convenir,389,5
1,2020,Ene,Boyacá,No especifica Salario,0,5
1,2020,Ene,Caldas,Salario Mínimo,659,6
1,2020,Ene,Caldas,Salario Mínimo 0 $1.000.000,190,6
1,2020,Ene,Caldas,$1.000.001 0 $1.500.000,244,6
1,2020,Ene,Caldas,$1.500.001 0 $2.000.000,182,6
1,2020,Ene,Caldas,$2.000.001 0 $3.000.000,91,6
1,2020,Ene,Caldas,$3.000.001 0 $4.000.000,43,6
1,2020,Ene,Caldas,$4.000.001 0 $6.000.000,25,6
1,2020,Ene,Caldas,$6.000.001 0 $8.000.000,3,6
1,2020,Ene,Caldas,$8.000.001 0 $10.000.000,1,6
1,2020,Ene,Caldas,$10.000.0010$12.000.000,0,6
1,2020,Ene,Caldas,$12.000.0010$15.000.000,0,6
1,2020,Ene,Caldas,>$15.000.001,0,6
1,2020,Ene,Caldas,A convenir,220,6
1,2020,Ene,Caldas,No especifica Salario,0,6
1,2020,Ene,Caquetá,Salario Mínimo,103,7
1,2020,Ene,Caquetá,Salario Mínimo 0 $1.000.000,13,7
1,2020,Ene,Caquetá,$1.000.001 0 $1.500.000,49,7
1,2020,Ene,Caquetá,$1.500.001 0 $2.000.000,23,7
1,2020,Ene,Caquetá,$2.000.001 0 $3.000.000,12,7
1,2020,Ene,Caquetá,$3.000.001 0 $4.000.000,4,7
1,2020,Ene,Caquetá,$4.000.001 0 $6.000.000,6,7
1,2020,Ene,Caquetá,$6.000.001 0 $8.000.000,1,7
1,2020,Ene,Caquetá,$8.000.001 0 $10.000.000,0,7
1,2020,Ene,Caquetá,$10.000.0010$12.000.000,1,7
1,2020,Ene,Caquetá,$12.000.0010$15.000.000,0,7
1,2020,Ene,Caquetá,>$15.000.001,0,7
1,2020,Ene,Caquetá,A convenir,34,7
1,2020,Ene,Caquetá,No especifica Salario,0,7
1,2020,Ene,Casanare,Salario Mínimo,1079,26
1,2020,Ene,Casanare,Salario Mínimo 0 $1.000.000,33,26
1,2020,Ene,Casanare,$1.000.001 0 $1.500.000,260,26
1,2020,Ene,Casanare,$1.500.001 0 $2.000.000,578,26
1,2020,Ene,Casanare,$2.000.001 0 $3.000.000,132,26
1,2020,Ene,Casanare,$3.000.001 0 $4.000.000,92,26
1,2020,Ene,Casanare,$4.000.001 0 $6.000.000,69,26
1,2020,Ene,Casanare,$6.000.001 0 $8.000.000,14,26
1,2020,Ene,Casanare,$8.000.001 0 $10.000.000,1,26
1,2020,Ene,Casanare,$10.000.0010$12.000.000,1,26
1,2020,Ene,Casanare,$12.000.0010$15.000.000,5,26
1,2020,Ene,Casanare,>$15.000.001,0,26
1,2020,Ene,Casanare,A convenir,547,26
1,2020,Ene,Casanare,No especifica Salario,0,26
1,2020,Ene,Cauca,Salario Mínimo,306,8
1,2020,Ene,Cauca,Salario Mínimo 0 $1.000.000,64,8
1,2020,Ene,Cauca,$1.000.001 0 $1.500.000,163,8
1,2020,Ene,Cauca,$1.500.001 0 $2.000.000,68,8
1,2020,Ene,Cauca,$2.000.001 0 $3.000.000,35,8
1,2020,Ene,Cauca,$3.000.001 0 $4.000.000,14,8
1,2020,Ene,Cauca,$4.000.001 0 $6.000.000,7,8
1,2020,Ene,Cauca,$6.000.001 0 $8.000.000,2,8
1,2020,Ene,Cauca,$8.000.001 0 $10.000.000,0,8
1,2020,Ene,Cauca,$10.000.0010$12.000.000,0,8
1,2020,Ene,Cauca,$12.000.0010$15.000.000,0,8
1,2020,Ene,Cauca,>$15.000.001,0,8
1,2020,Ene,Cauca,A convenir,69,8
1,2020,Ene,Cauca,No especifica Salario,0,8
1,2020,Ene,Cesar,Salario Mínimo,404,9
1,2020,Ene,Cesar,Salario Mínimo 0 $1.000.000,97,9
1,2020,Ene,Cesar,$1.000.001 0 $1.500.000,126,9
1,2020,Ene,Cesar,$1.500.001 0 $2.000.000,140,9
1,2020,Ene,Cesar,$2.000.001 0 $3.000.000,55,9
1,2020,Ene,Cesar,$3.000.001 0 $4.000.000,11,9
1,2020,Ene,Cesar,$4.000.001 0 $6.000.000,10,9
1,2020,Ene,Cesar,$6.000.001 0 $8.000.000,0,9
1,2020,Ene,Cesar,$8.000.001 0 $10.000.000,2,9
1,2020,Ene,Cesar,$10.000.0010$12.000.000,3,9
1,2020,Ene,Cesar,$12.000.0010$15.000.000,1,9
1,2020,Ene,Cesar,>$15.000.001,0,9
1,2020,Ene,Cesar,A convenir,141,9
1,2020,Ene,Cesar,No especifica Salario,0,9
1,2020,Ene,Chocó,Salario Mínimo,59,12
1,2020,Ene,Chocó,Salario Mínimo 0 $1.000.000,6,12
1,2020,Ene,Chocó,$1.000.001 0 $1.500.000,23,12
1,2020,Ene,Chocó,$1.500.001 0 $2.000.000,28,12
1,2020,Ene,Chocó,$2.000.001 0 $3.000.000,2,12
1,2020,Ene,Chocó,$3.000.001 0 $4.000.000,2,12
1,2020,Ene,Chocó,$4.000.001 0 $6.000.000,14,12
1,2020,Ene,Chocó,$6.000.001 0 $8.000.000,0,12
1,2020,Ene,Chocó,$8.000.001 0 $10.000.000,1,12
1,2020,Ene,Chocó,$10.000.0010$12.000.000,0,12
1,2020,Ene,Chocó,$12.000.0010$15.000.000,0,12
1,2020,Ene,Chocó,>$15.000.001,0,12
1,2020,Ene,Chocó,A convenir,14,12
1,2020,Ene,Chocó,No especifica Salario,0,12
1,2020,Ene,Córdoba,Salario Mínimo,349,10
1,2020,Ene,Córdoba,Salario Mínimo 0 $1.000.000,66,10
1,2020,Ene,Córdoba,$1.000.001 0 $1.500.000,127,10
1,2020,Ene,Córdoba,$1.500.001 0 $2.000.000,186,10
1,2020,Ene,Córdoba,$2.000.001 0 $3.000.000,47,10
1,2020,Ene,Córdoba,$3.000.001 0 $4.000.000,20,10
1,2020,Ene,Córdoba,$4.000.001 0 $6.000.000,9,10
1,2020,Ene,Córdoba,$6.000.001 0 $8.000.000,0,10
1,2020,Ene,Córdoba,$8.000.001 0 $10.000.000,0,10
1,2020,Ene,Córdoba,$10.000.0010$12.000.000,1,10
1,2020,Ene,Córdoba,$12.000.0010$15.000.000,0,10
1,2020,Ene,Córdoba,>$15.000.001,0,10
1,2020,Ene,Córdoba,A convenir,75,10
1,2020,Ene,Córdoba,No especifica Salario,0,10
1,2020,Ene,Cundinamarca,Salario Mínimo,3122,11
1,2020,Ene,Cundinamarca,Salario Mínimo 0 $1.000.000,1277,11
1,2020,Ene,Cundinamarca,$1.000.001 0 $1.500.000,2052,11
1,2020,Ene,Cundinamarca,$1.500.001 0 $2.000.000,715,11
1,2020,Ene,Cundinamarca,$2.000.001 0 $3.000.000,341,11
1,2020,Ene,Cundinamarca,$3.000.001 0 $4.000.000,100,11
1,2020,Ene,Cundinamarca,$4.000.001 0 $6.000.000,46,11
1,2020,Ene,Cundinamarca,$6.000.001 0 $8.000.000,10,11
1,2020,Ene,Cundinamarca,$8.000.001 0 $10.000.000,11,11
1,2020,Ene,Cundinamarca,$10.000.0010$12.000.000,6,11
1,2020,Ene,Cundinamarca,$12.000.0010$15.000.000,11,11
1,2020,Ene,Cundinamarca,>$15.000.001,0,11
1,2020,Ene,Cundinamarca,A convenir,1055,11
1,2020,Ene,Cundinamarca,No especifica Salario,0,11
1,2020,Ene,Guainía,Salario Mínimo,4,30
1,2020,Ene,Guainía,Salario Mínimo 0 $1.000.000,0,30
1,2020,Ene,Guainía,$1.000.001 0 $1.500.000,11,30
1,2020,Ene,Guainía,$1.500.001 0 $2.000.000,7,30
1,2020,Ene,Guainía,$2.000.001 0 $3.000.000,2,30
1,2020,Ene,Guainía,$3.000.001 0 $4.000.000,3,30
1,2020,Ene,Guainía,$4.000.001 0 $6.000.000,3,30
1,2020,Ene,Guainía,$6.000.001 0 $8.000.000,0,30
1,2020,Ene,Guainía,$8.000.001 0 $10.000.000,0,30
1,2020,Ene,Guainía,$10.000.0010$12.000.000,0,30
1,2020,Ene,Guainía,$12.000.0010$15.000.000,0,30
1,2020,Ene,Guainía,>$15.000.001,0,30
1,2020,Ene,Guainía,A convenir,3,30
1,2020,Ene,Guainía,No especifica Salario,0,30
1,2020,Ene,Guaviare,Salario Mínimo,7,31
1,2020,Ene,Guaviare,Salario Mínimo 0 $1.000.000,5,31
1,2020,Ene,Guaviare,$1.000.001 0 $1.500.000,3,31
1,2020,Ene,Guaviare,$1.500.001 0 $2.000.000,9,31
1,2020,Ene,Guaviare,$2.000.001 0 $3.000.000,8,31
1,2020,Ene,Guaviare,$3.000.001 0 $4.000.000,2,31
1,2020,Ene,Guaviare,$4.000.001 0 $6.000.000,4,31
1,2020,Ene,Guaviare,$6.000.001 0 $8.000.000,0,31
1,2020,Ene,Guaviare,$8.000.001 0 $10.000.000,0,31
1,2020,Ene,Guaviare,$10.000.0010$12.000.000,0,31
1,2020,Ene,Guaviare,$12.000.0010$15.000.000,0,31
1,2020,Ene,Guaviare,>$15.000.001,0,31
1,2020,Ene,Guaviare,A convenir,3,31
1,2020,Ene,Guaviare,No especifica Salario,0,31
1,2020,Ene,Huila,Salario Mínimo,688,13
1,2020,Ene,Huila,Salario Mínimo 0 $1.000.000,117,13
1,2020,Ene,Huila,$1.000.001 0 $1.500.000,232,13
1,2020,Ene,Huila,$1.500.001 0 $2.000.000,178,13
1,2020,Ene,Huila,$2.000.001 0 $3.000.000,74,13
1,2020,Ene,Huila,$3.000.001 0 $4.000.000,52,13
1,2020,Ene,Huila,$4.000.001 0 $6.000.000,18,13
1,2020,Ene,Huila,$6.000.001 0 $8.000.000,4,13
1,2020,Ene,Huila,$8.000.001 0 $10.000.000,1,13
1,2020,Ene,Huila,$10.000.0010$12.000.000,1,13
1,2020,Ene,Huila,$12.000.0010$15.000.000,0,13
1,2020,Ene,Huila,>$15.000.001,0,13
1,2020,Ene,Huila,A convenir,118,13
1,2020,Ene,Huila,No especifica Salario,0,13
1,2020,Ene,La Guajira,Salario Mínimo,158,14
1,2020,Ene,La Guajira,Salario Mínimo 0 $1.000.000,30,14
1,2020,Ene,La Guajira,$1.000.001 0 $1.500.000,56,14
1,2020,Ene,La Guajira,$1.500.001 0 $2.000.000,53,14
1,2020,Ene,La Guajira,$2.000.001 0 $3.000.000,18,14
1,2020,Ene,La Guajira,$3.000.001 0 $4.000.000,9,14
1,2020,Ene,La Guajira,$4.000.001 0 $6.000.000,4,14
1,2020,Ene,La Guajira,$6.000.001 0 $8.000.000,0,14
1,2020,Ene,La Guajira,$8.000.001 0 $10.000.000,0,14
1,2020,Ene,La Guajira,$10.000.0010$12.000.000,0,14
1,2020,Ene,La Guajira,$12.000.0010$15.000.000,0,14
1,2020,Ene,La Guajira,>$15.000.001,0,14
1,2020,Ene,La Guajira,A convenir,33,14
1,2020,Ene,La Guajira,No especifica Salario,0,14
1,2020,Ene,Magdalena,Salario Mínimo,272,15
1,2020,Ene,Magdalena,Salario Mínimo 0 $1.000.000,60,15
1,2020,Ene,Magdalena,$1.000.001 0 $1.500.000,117,15
1,2020,Ene,Magdalena,$1.500.001 0 $2.000.000,70,15
1,2020,Ene,Magdalena,$2.000.001 0 $3.000.000,39,15
1,2020,Ene,Magdalena,$3.000.001 0 $4.000.000,13,15
1,2020,Ene,Magdalena,$4.000.001 0 $6.000.000,5,15
1,2020,Ene,Magdalena,$6.000.001 0 $8.000.000,1,15
1,2020,Ene,Magdalena,$8.000.001 0 $10.000.000,2,15
1,2020,Ene,Magdalena,$10.000.0010$12.000.000,1,15
1,2020,Ene,Magdalena,$12.000.0010$15.000.000,4,15
1,2020,Ene,Magdalena,>$15.000.001,0,15
1,2020,Ene,Magdalena,A convenir,117,15
1,2020,Ene,Magdalena,No especifica Salario,0,15
1,2020,Ene,Meta,Salario Mínimo,1270,16
1,2020,Ene,Meta,Salario Mínimo 0 $1.000.000,167,16
1,2020,Ene,Meta,$1.000.001 0 $1.500.000,476,16
1,2020,Ene,Meta,$1.500.001 0 $2.000.000,794,16
1,2020,Ene,Meta,$2.000.001 0 $3.000.000,226,16
1,2020,Ene,Meta,$3.000.001 0 $4.000.000,198,16
1,2020,Ene,Meta,$4.000.001 0 $6.000.000,70,16
1,2020,Ene,Meta,$6.000.001 0 $8.000.000,12,16
1,2020,Ene,Meta,$8.000.001 0 $10.000.000,4,16
1,2020,Ene,Meta,$10.000.0010$12.000.000,2,16
1,2020,Ene,Meta,$12.000.0010$15.000.000,1,16
1,2020,Ene,Meta,>$15.000.001,0,16
1,2020,Ene,Meta,A convenir,541,16
1,2020,Ene,Meta,No especifica Salario,0,16
1,2020,Ene,Nariño,Salario Mínimo,398,17
1,2020,Ene,Nariño,Salario Mínimo 0 $1.000.000,94,17
